driver-pairs,distance
"(2, '81', '31')",41.94017848036076
"(2, '81', '55')",44.91489269074072
"(2, '81', '24')",43.037018234953294
"(2, '81', '40')",44.776094565428544
"(2, '81', '1')",52.86984687484815
"(2, '81', '18')",46.65762338188294
"(2, '81', '20')",40.70079290942483
"(2, '81', '63')",47.76096293932331
"(2, '81', '10')",46.36415304396411
"(2, '81', '22')",inf
"(2, '81', '11')",44.543407912537795
"(2, '81', '77')",44.3187720940686
"(2, '81', '44')",43.44274004573696
"(2, '14', '16')",41.90625281335567
"(2, '14', '23')",44.66478752905285
"(2, '14', '2')",46.52380344053572
"(2, '14', '27')",41.99313625771053
"(2, '14', '4')",43.8747257035798
"(2, '14', '81')",43.98777898815771
"(2, '14', '31')",41.108242991738926
"(2, '14', '55')",44.290610962451744
"(2, '14', '24')",44.47614956725997
"(2, '14', '40')",43.00536304492902
"(2, '14', '1')",49.12381705597011
"(2, '14', '18')",46.14786883604808
"(2, '14', '20')",39.5862962965668
"(2, '14', '63')",46.2979602120683
"(2, '14', '10')",45.48963474187193
"(2, '14', '22')",inf
"(2, '14', '11')",44.06401561327466
"(2, '14', '77')",43.54269706695638
"(2, '14', '44')",42.64299678173943
"(2, '31', '16')",41.30597311298193
"(2, '31', '23')",45.23436953301733
"(2, '31', '2')",45.290398131972495
"(2, '31', '27')",42.79382710995156
"(2, '31', '4')",44.62723529868151
"(2, '31', '81')",44.29706942352932
"(2, '31', '14')",40.07104631030735
"(2, '31', '55')",44.72476306906037
"(2, '31', '24')",43.90737216587297
"(2, '31', '40')",44.13313271394437
"(2, '31', '1')",49.92496558721881
"(2, '31', '18')",46.07825474673322
"(2, '31', '20')",40.13955313296925
"(2, '31', '63')",45.81081325657964
"(2, '31', '10')",45.95927774641173
"(2, '31', '22')",inf
"(2, '31', '11')",43.325200478139855
"(2, '31', '77')",43.51299270940913
"(2, '31', '44')",42.97511310989085
"(2, '55', '16')",41.681755522627334
"(2, '55', '23')",45.6612417802034
"(2, '55', '2')",47.01203215635817
"(2, '55', '27')",42.66221983559643
"(2, '55', '4')",44.639196873769265
"(2, '55', '81')",44.95213489699914
"(2, '55', '14')",40.838428609471606
"(2, '55', '31')",41.95362012486424
"(2, '55', '24')",44.36199806240823
"(2, '55', '40')",44.03649586472319
"(2, '55', '1')",52.837454493027295
"(2, '55', '18')",44.702606409821996
"(2, '55', '20')",40.57269203858361
"(2, '55', '63')",45.69956478886603
"(2, '55', '10')",45.64110919053358
"(2, '55', '22')",inf
"(2, '55', '11')",43.587958481673
"(2, '55', '77')",43.27895198776266
"(2, '55', '44')",42.80251642933966
"(2, '24', '16')",42.59560146993111
"(2, '24', '23')",44.97741806392219
"(2, '24', '2')",44.49675387239964
"(2, '24', '27')",42.42743976488672
"(2, '24', '4')",44.598020368992586
"(2, '24', '81')",43.364454485750436
"(2, '24', '14')",40.18436805501691
"(2, '24', '31')",41.876164469431544
"(2, '24', '55')",45.469287703448835
"(2, '24', '40')",44.51953252301588
"(2, '24', '1')",53.870870411234904
"(2, '24', '18')",45.54682068749453
"(2, '24', '20')",40.97500840306355
"(2, '24', '63')",48.02477406281354
"(2, '24', '10')",45.901066333539895
"(2, '24', '22')",inf
"(2, '24', '11')",44.98981178622823
"(2, '24', '77')",45.27700884032086
"(2, '24', '44')",43.07740931732782
"(2, '40', '16')",41.20268164410896
"(2, '40', '23')",44.91331557910213
"(2, '40', '2')",45.91877995500397
"(2, '40', '27')",42.06112623801158
"(2, '40', '4')",45.05441544206107
"(2, '40', '81')",44.418549330574
"(2, '40', '14')",41.30794711990228
"(2, '40', '31')",42.19081790873474
"(2, '40', '55')",45.28392435167345
"(2, '40', '24')",43.006204609946025
"(2, '40', '1')",48.543611527561765
"(2, '40', '18')",46.10030191153403
"(2, '40', '20')",41.409225642386915
"(2, '40', '63')",47.18751840716365
"(2, '40', '10')",46.84243441529395
"(2, '40', '22')",inf
"(2, '40', '11')",44.14697767946205
"(2, '40', '77')",44.065917929969174
"(2, '40', '44')",43.91369321926141
"(2, '1', '16')",40.302859978264706
"(2, '1', '23')",46.035636933613155
"(2, '1', '2')",46.8767670429446
"(2, '1', '27')",42.466177605815204
"(2, '1', '4')",45.45081890921226
"(2, '1', '81')",44.21443081109371
"(2, '1', '14')",42.10531842408258
"(2, '1', '31')",42.626962590581904
"(2, '1', '55')",45.97193565398939
"(2, '1', '24')",45.06567642455026
"(2, '1', '40')",43.14065504652992
"(2, '1', '18')",45.50086128053886
"(2, '1', '20')",42.28838797845623
"(2, '1', '63')",45.34534564741624
"(2, '1', '10')",46.35664947397391
"(2, '1', '22')",inf
"(2, '1', '11')",43.201118641134485
"(2, '1', '77')",43.5836172139934
"(2, '1', '44')",44.866484242523484
"(2, '18', '16')",41.02676958854315
"(2, '18', '23')",45.59063910467842
"(2, '18', '2')",46.425085256354144
"(2, '18', '27')",43.25832081620246
"(2, '18', '4')",44.33441985922196
"(2, '18', '81')",44.623597018203625
"(2, '18', '14')",40.87499215794854
"(2, '18', '31')",41.68481509841796
"(2, '18', '55')",44.24658934961525
"(2, '18', '24')",43.09153954326256
"(2, '18', '40')",44.45461274727935
"(2, '18', '1')",52.99253078602103
"(2, '18', '20')",40.84910747659582
"(2, '18', '63')",46.976790278929215
"(2, '18', '10')",45.51528136214632
"(2, '18', '22')",inf
"(2, '18', '11')",44.58167170713358
"(2, '18', '77')",45.383791647940846
"(2, '18', '44')",43.50596295981246
"(2, '20', '16')",42.23703726827284
"(2, '20', '23')",45.474238932556034
"(2, '20', '2')",45.9154491356812
"(2, '20', '27')",42.89979497394116
"(2, '20', '4')",44.7604826428875
"(2, '20', '81')",44.3475284881422
"(2, '20', '14')",39.34155352723272
"(2, '20', '31')",41.772149123293715
"(2, '20', '55')",44.53554790751423
"(2, '20', '24')",43.64001093583407
"(2, '20', '40')",44.51823518861958
"(2, '20', '1')",50.64574196675186
"(2, '20', '18')",46.204056254700006
"(2, '20', '63')",45.94424562078686
"(2, '20', '10')",45.46522424941802
"(2, '20', '22')",inf
"(2, '20', '11')",43.55840729187678
"(2, '20', '77')",43.426036025315
"(2, '20', '44')",42.078957354062425
"(2, '63', '16')",41.94186397737569
"(2, '63', '23')",44.7580081356785
