driver-pairs,distance
"(2, '40', '2')",43.45952659581133
"(2, '16', '77')",43.84951681092668
"(2, '16', '4')",40.366632399083315
"(2, '16', '14')",41.59994149599216
"(2, '16', '40')",41.72655150340869
"(2, '16', '63')",38.700450696965255
"(2, '16', '20')",41.27492379980837
"(2, '16', '10')",38.93244240686694
"(2, '16', '1')",41.16396669842851
"(2, '16', '18')",38.40411851892866
"(2, '16', '11')",39.77605061305483
"(2, '16', '24')",36.67464415492002
"(2, '16', '27')",38.94226682974098
"(2, '16', '81')",39.708144405639125
"(2, '16', '55')",44.178402231103995
"(2, '16', '31')",38.36010492754797
"(2, '16', '23')",41.47292749146392
"(2, '16', '22')",inf
"(2, '16', '44')",34.854808621457764
"(2, '16', '2')",41.34210900841869
"(2, '63', '77')",41.269435844836174
"(2, '63', '4')",37.75694971250721
"(2, '63', '14')",42.119453973617276
"(2, '63', '40')",42.78099924019819
"(2, '63', '16')",43.233120472562184
"(2, '63', '20')",36.98663272046569
"(2, '63', '10')",42.511731981369586
"(2, '63', '1')",46.474586697852985
"(2, '63', '18')",41.94862925855871
"(2, '63', '11')",38.26691884053703
"(2, '63', '24')",34.115444281761796
"(2, '63', '27')",40.049010107764275
"(2, '63', '81')",37.735138930403124
"(2, '63', '55')",43.00887565093057
"(2, '63', '31')",39.501478340255254
"(2, '63', '23')",42.23029814705163
"(2, '63', '22')",inf
"(2, '63', '44')",37.35616831703925
"(2, '63', '2')",41.53673860864066
"(2, '20', '77')",38.24840522337576
"(2, '20', '4')",35.15201177594244
"(2, '20', '14')",37.71831165408578
"(2, '20', '40')",40.79765529697056
"(2, '20', '16')",39.68190571224084
"(2, '20', '63')",39.605196559555786
"(2, '20', '10')",37.41278739110798
"(2, '20', '1')",41.10391964370716
"(2, '20', '18')",36.02033329524259
"(2, '20', '11')",36.29095189789964
"(2, '20', '24')",30.990051528258462
"(2, '20', '27')",34.60450339098156
"(2, '20', '81')",37.29014765283074
"(2, '20', '55')",41.63955870501063
"(2, '20', '31')",37.33660032505401
"(2, '20', '23')",39.45519972534373
"(2, '20', '22')",inf
"(2, '20', '44')",33.15784081573023
"(2, '20', '2')",39.88977888427894
"(2, '10', '77')",43.76908768106597
"(2, '10', '4')",37.66747630363345
"(2, '10', '14')",40.05633707608698
"(2, '10', '40')",42.27700939342867
"(2, '10', '16')",41.736521174555264
"(2, '10', '63')",41.65086916633373
"(2, '10', '20')",39.31047880548483
"(2, '10', '1')",43.53685912479117
"(2, '10', '18')",40.79443482704269
"(2, '10', '11')",38.035579191645944
"(2, '10', '24')",32.75584690978017
"(2, '10', '27')",37.8234420353362
"(2, '10', '81')",39.35353902754442
"(2, '10', '55')",42.82257614632441
"(2, '10', '31')",37.10700822751962
"(2, '10', '23')",39.91354968564677
"(2, '10', '22')",inf
"(2, '10', '44')",39.34060283709679
"(2, '10', '2')",42.173167877159344
"(2, '1', '77')",40.608199454455686
"(2, '1', '4')",35.78185969021654
"(2, '1', '14')",40.074872812664736
"(2, '1', '40')",43.07806919286358
